"Cocunut";"AGE";"YEARS_WITH_BANK";"MARTIAL_STATUS";"EDUCATION";"EMPLOYMENT";"GENDER";"CUST_INCOME";"CURRENT_ADDRESS_DATE";"CURRENT_JOB_DATE";"CURRENT_WITH_BANK_DATE";"CURRENT_BALANCE_EUR"
82405;51;0;"M";"BCR";"PVE";"F";176,4307692;1998-06-01;2006-06-01;2016-10-18;723,8523077
82406;33;0;"M";"HGH";"PVE";"M";199,3923077;1984-03-28;2014-10-15;2016-10-19;2307,692308
82407;71;5;"M";"BCR";"RET";"M";244,4392308;1976-05-01;9999-10-01;2012-06-13;2450,192308
82408;33;8;"S";"BCR";"STE";"F";407,3923077;2012-09-20;2011-01-24;2008-12-11;438,2110769
82409;54;1;"M";"HGH";"PVE";"M";192,3076923;2008-06-01;2012-06-01;2015-10-05;2307,692308
82410;68;5;"M";"HGH";"RET";"M";371,7356923;2007-11-02;9999-10-01;2012-05-23;745,7383846
82411;41;4;"M";"HGH";"STE";"M";173,0692308;2000-11-16;2004-04-01;2013-03-26;2278,697385
82412;51;3;"D";"HGH";"STE";"F";192,3076923;2000-06-01;2010-02-16;2014-05-20;2719,956
82413;24;4;"M";"BCR";"OTH";"F";316,7307692;9999-10-01;9999-10-01;2013-06-25;1794,973077
82414;27;1;"M";"HGH";"PVE";"F";197,6538462;2010-01-01;2016-04-15;2016-04-18;4294,468231
82415;26;0;"S";"HGH";"PVE";"F";192,3076923;2016-01-01;2015-08-10;2016-10-13;2307,692308
82416;33;4;"S";"HGH";"PVE";"M";242,0153846;1984-08-01;2008-05-01;2012-12-24;402,2436923
82417;66;12;"M";"HGH";"RET";"M";213,9965385;1951-09-23;9999-10-01;2004-09-17;1343,653846
82418;67;2;"M";"HGH";"RET";"M";166,6853077;2000-01-01;9999-10-01;2015-05-12;2094,519231
82419;58;15;"M";"HGH";"PVE";"F";945,7546154;1996-06-01;2001-12-10;2001-12-20;1923,076923
82420;71;2;"W";"HGH";"RET";"F";145,2553846;1969-01-01;9999-10-01;2014-07-18;237,1153846
82421;46;14;"M";"HGH";"STE";"F";346,1272308;2000-10-01;1995-02-01;2002-12-10;7624,872154
82422;57;0;"W";"HGH";"RET";"F";307,6923077;1982-01-01;2002-01-05;2016-10-18;412,7130769
82423;37;3;"M";"HGH";"PVE";"M";212,8205385;2016-02-01;2015-05-11;2013-10-18;2307,692308
82424;39;10;"M";"HGH";"PVE";"F";339,9244615;2012-09-01;2006-11-08;2006-11-22;1884,054385
82425;62;12;"M";"HGH";"STE";"M";420,0446923;1980-01-01;1987-04-24;2005-07-04;5351,918538
82426;40;4;"M";"HGH";"PVE";"M";162,3284615;1991-06-10;2014-06-24;2013-02-08;3505,688385
82427;47;2;"M";"HGH";"PVE";"M";276,9230769;2006-01-01;2006-04-01;2014-09-03;303,5330769
82428;43;10;"M";"BCR";"PVE";"F";466,7910769;2015-01-01;2006-10-01;2006-10-06;2692,307692
82429;63;11;"S";"HGH";"RET";"F";253,4461538;1968-01-01;9999-10-01;2006-05-15;3951,923077
82430;58;12;"D";"BCR";"STE";"F";629,9869231;2001-05-10;1995-06-28;2005-02-02;3076,923077
82431;46;13;"M";"HGH";"PVE";"F";1033,846154;1994-10-29;2004-05-01;2004-05-20;4615,384615
82432;45;11;"M";"HGH";"PVE";"F";412,9944615;2000-01-01;2002-03-16;2005-10-19;2307,692308
82433;61;4;"M";"HGH";"PVE";"F";317,6923077;2014-07-02;2004-01-01;2013-02-14;7931,619923
82434;67;5;"M";"HGH";"RET";"M";225,9723077;1980-01-01;9999-10-01;2011-10-19;869,4230769
82435;36;11;"M";"PRS";"STE";"M";485,5127692;1990-05-30;2004-06-02;2005-11-29;7712,514462
82436;53;10;"M";"BCR";"PVE";"M";215,3846154;2008-01-01;2015-02-23;2006-10-19;521,0573846
82437;55;11;"M";"HGH";"PVE";"F";345,2066923;1984-09-07;2008-11-01;2005-07-08;2307,692308
82438;37;6;"M";"BCR";"PVE";"F";232,0153846;2003-08-29;2006-10-01;2011-01-17;6836,092308
82439;26;3;"S";"HGH";"PVE";"M";268,9769231;1991-12-31;2015-10-01;2013-07-15;2307,692308
82440;57;0;"M";"HGH";"PVE";"M";188,2123077;1960-11-23;2016-06-01;2016-09-12;4615,384615
82441;68;3;"M";"BCR";"RET";"M";234,0210769;1949-12-09;9999-10-01;2013-07-08;3319,615385
82442;28;4;"S";"BCR";"PVE";"F";338,4615385;1992-01-01;2016-02-15;2013-06-03;2307,692308
82443;64;12;"S";"HGH";"RET";"F";274,1664615;1953-03-01;9999-10-01;2005-06-08;4016,736615
82444;30;2;"S";"HGH";"PVE";"M";338,4846154;1987-08-22;2011-07-08;2015-05-08;2307,692308
82445;39;13;"S";"HGH";"PVE";"F";273,7107692;1978-04-18;2010-06-01;2003-09-25;2307,692308
82446;44;11;"S";"BCR";"PVE";"F";491,4638462;2008-05-01;2003-06-01;2005-07-12;2307,692308
82447;59;5;"*noval*";"OTH";"OTH";"F";0;9999-10-01;9999-10-01;2012-04-02;4615,384615
82448;27;2;"M";"HGH";"PVE";"F";213,2230769;2008-01-01;2010-08-01;2014-10-14;1902,368385
82449;70;8;"M";"HGH";"RET";"F";301,28;1982-10-10;9999-10-01;2008-12-26;2371,153846
82450;56;5;"M";"HGH";"RET";"F";158,7432308;1980-01-01;2004-11-25;2011-07-12;4615,384615
82451;57;9;"W";"BCR";"PVE";"F";411,678;2001-04-01;2007-06-01;2007-07-09;2307,692308
82452;44;9;"*noval*";"HGH";"OTH";"M";0;9999-10-01;9999-10-01;2008-01-29;2307,692308
82453;31;5;"S";"BCR";"PVE";"M";851,223;2009-01-01;2011-08-27;2011-08-31;7692,307692
82454;36;2;"M";"HGH";"PVE";"F";210,9910769;2000-09-01;2014-08-14;2014-09-09;4820,321462
82455;38;10;"M";"BCR";"PVE";"F";380,2307692;2006-05-20;2009-01-14;2006-08-10;6923,076923
82456;42;0;"S";"HGH";"RET";"M";346,1538462;1975-09-07;2002-01-05;2016-10-18;419,8438462
82457;60;9;"M";"BCR";"STE";"M";752,0846154;1957-07-17;2016-02-01;2007-10-02;1831,722231
82458;53;11;"M";"HGH";"STE";"M";184,6153846;1964-01-27;1987-11-01;2006-03-10;324,7669231
82459;26;1;"*noval*";"HGH";"OTH";"M";0;9999-10-01;2016-04-01;2016-04-01;2307,692308
82460;66;9;"W";"HGH";"RET";"F";216,6777692;1979-01-01;9999-10-01;2007-07-27;1580,769231
82461;38;8;"*noval*";"HGH";"OTH";"F";0;9999-10-01;9999-10-01;2008-09-16;4615,384615
82462;48;3;"M";"HGH";"PVE";"F";223,0769231;2007-10-10;2015-07-25;2014-02-19;2307,692308
82463;44;11;"*noval*";"HGH";"OTH";"M";0;9999-10-01;9999-10-01;2005-08-22;2307,692308
82464;64;0;"M";"HGH";"RET";"F";728,6723077;2006-01-01;9999-10-01;2016-10-19;7692,307692
82465;40;13;"M";"BCR";"OTH";"F";346,1538462;9999-10-01;9999-10-01;2003-07-17;372,2261538
82466;71;1;"M";"HGH";"RET";"M";223,6593846;1946-10-23;9999-10-01;2016-04-19;1896,923077
82467;43;4;"M";"HGH";"PVE";"F";222,2153846;2012-02-01;2015-10-01;2012-07-16;1278,902692
82468;70;3;"M";"HGH";"RET";"M";223,0769231;1947-11-06;1999-02-15;2013-11-28;3635,769231
82469;68;11;"M";"HGH";"RET";"F";189,3446154;1971-03-19;9999-10-01;2005-08-08;3936,115385
82470;29;2;"M";"HGH";"PVE";"M";230,7692308;2008-02-07;2010-07-11;2014-10-04;253,7692308
82471;68;11;"M";"HGH";"RET";"M";211,1476923;2008-11-01;9999-10-01;2005-12-02;2963,942308
82472;71;9;"W";"HGH";"RET";"F";167,5788462;1946-06-25;9999-10-01;2007-07-16;1106,538462
82473;51;11;"M";"HGH";"STE";"M";435,4546923;2000-02-04;1988-01-04;2005-07-19;474,2307692
82474;47;11;"M";"HGH";"STE";"F";238,0923077;1990-07-01;1998-09-07;2006-01-27;4615,384615
82475;48;0;"M";"HGH";"RET";"M";311,5602308;1969-03-02;9999-10-01;2016-10-18;2307,692308
82476;33;1;"M";"HGH";"PVE";"M";246,1538462;1990-03-01;2007-06-01;2016-05-30;1630,145077
82477;46;11;"M";"HGH";"PVE";"F";393,5275385;2015-01-01;2011-09-16;2005-09-13;6672,392077
82478;33;10;"M";"HGH";"PVE";"M";297,3786923;1984-08-29;2014-12-01;2007-02-01;6041,012385
82479;28;3;"S";"BCR";"PVE";"M";0;9999-10-01;2013-08-01;2013-07-23;2457,307923
82480;60;0;"M";"HGH";"RET";"M";0;1957-04-01;9999-10-01;2016-10-11;2307,692308
82481;36;3;"S";"HGH";"STE";"F";204,5663846;1996-09-26;2007-09-03;2013-09-25;4382,110462
82482;44;4;"M";"BCR";"STE";"F";366,8896154;1999-10-03;2006-09-01;2012-09-25;9482,887077
82483;62;1;"M";"HGH";"STE";"M";405,2886923;1987-11-16;1995-12-01;2016-04-12;258,2130769
82484;41;6;"M";"HGH";"OTH";"F";200;9999-10-01;9999-10-01;2010-09-03;305,6723077
82485;32;3;"W";"HGH";"STE";"F";287,2;2009-01-01;2015-08-02;2014-02-13;2307,692308
82486;63;11;"M";"BCR";"STE";"M";1219,230692;1980-09-20;1986-10-01;2005-08-11;3076,923077
82487;54;14;"M";"PHD";"STE";"F";612,9705385;1972-06-11;1990-01-12;2003-03-03;813,1933077
82488;68;14;"M";"HGH";"RET";"M";271,5846154;1987-01-01;9999-10-01;2003-06-27;1248,807692
82489;64;8;"M";"HGH";"RET";"F";162,6644615;2004-01-01;9999-10-01;2008-09-17;4402,442308
82490;60;3;"W";"HGH";"PVE";"F";246,1538462;2000-03-18;2012-11-27;2014-04-05;1699,972538
82491;38;1;"S";"HGH";"PVE";"M";292,3076923;1979-03-23;2000-12-01;2015-11-02;475,2633077
82492;58;3;"M";"BCR";"PVE";"F";519,0153846;2001-10-01;2008-08-01;2013-10-28;2307,692308
82493;42;3;"*noval*";"HGH";"OTH";"M";0;9999-10-01;9999-10-01;2014-02-25;2307,692308
82494;29;2;"S";"HGH";"PVE";"M";307,6923077;1988-04-07;2013-09-01;2015-01-29;4615,384615
82495;71;11;"M";"HGH";"RET";"F";1185,189538;1998-10-10;9999-10-01;2006-01-25;5366,711538
82496;52;13;"M";"HGH";"PVE";"F";559,6384615;2007-01-01;2013-08-01;2004-06-29;2307,692308
82497;52;10;"D";"HGH";"STE";"F";226,6564615;1965-08-28;2002-09-18;2006-12-26;1185,576923
82498;52;11;"D";"BCR";"PVE";"F";691,2;1997-01-01;1998-05-01;2005-10-20;0
82499;43;12;"M";"BCR";"PVE";"M";2523,1;2002-04-01;1994-01-01;2004-12-20;8073,685923
82500;29;0;"M";"HGH";"PVE";"M";0;1988-09-29;2015-10-01;2016-10-19;4615,384615
82501;43;10;"M";"HGH";"OTH";"F";0;9999-10-01;9999-10-01;2006-09-14;379,1033846
82502;60;13;"M";"HGH";"STE";"M";348,3983077;1960-01-01;2002-11-09;2004-05-04;7747,244154
82503;56;13;"D";"BCR";"PVE";"F";609,6759231;2006-04-26;2004-05-08;2004-05-17;6307,692308
82504;47;10;"S";"HGH";"STE";"F";472,1990769;2003-11-14;2006-08-01;2006-09-04;6836,092308
82505;67;11;"M";"SEC";"RET";"M";200,5214615;1994-01-01;9999-10-01;2005-07-13;2529,230769
82506;49;10;"M";"BCR";"STE";"F";318,8615385;2000-01-10;2007-09-01;2006-10-04;4347,115385
82507;45;7;"S";"HGH";"PVE";"F";168,2384615;1972-04-25;2013-11-01;2010-02-12;1139,841154
82508;61;11;"M";"BCR";"STE";"F";275,2230769;2008-02-15;1994-04-01;2005-08-08;5609,101385
82509;45;3;"S";"HGH";"PVE";"F";230,7692308;2007-01-01;2009-12-01;2013-08-26;3399,945
82510;60;3;"D";"HGH";"PVE";"M";309,9538462;2005-05-01;2015-09-22;2014-03-21;4732,679308
82511;68;3;"M";"HGH";"RET";"M";300;1972-01-01;1999-06-26;2014-04-08;5366,711538
82512;56;11;"M";"HGH";"PVE";"F";423,5172308;1990-12-01;1985-03-01;2005-07-12;4615,384615
82513;44;12;"M";"HGH";"STE";"M";232,3076923;2002-11-01;1996-07-20;2005-03-26;4615,384615
82514;54;13;"M";"HGH";"RET";"M";285,2263077;1998-10-01;9999-10-01;2004-01-28;7692,307692
82515;67;9;"M";"BCR";"RET";"M";546,326;2002-09-11;9999-10-01;2007-10-12;1580,769231
82516;65;7;"D";"HGH";"RET";"M";0;2014-02-01;9999-10-01;2010-03-16;3038,461538
82517;69;2;"M";"BCR";"RET";"M";292,3076923;1959-06-01;2000-06-06;2015-03-20;4663,269231
82518;49;12;"M";"HGH";"STE";"F";309,9076923;1994-01-01;2010-01-01;2005-01-28;1538,461538
82519;41;12;"S";"HGH";"PVE";"F";534,6367692;1976-11-12;2004-12-15;2004-12-02;2307,692308
82520;52;12;"M";"HGH";"PVE";"F";207,3307692;1987-05-09;2008-12-01;2005-05-26;3181,412231
82521;63;4;"M";"HGH";"RET";"M";199,2930769;1980-06-01;9999-10-01;2012-11-23;2307,692308
82522;34;9;"S";"BCR";"PVE";"F";391,8692308;2009-01-01;2011-03-01;2007-10-04;2307,692308
82523;69;11;"M";"BCR";"RET";"F";254,1354615;2014-08-15;9999-10-01;2006-02-14;2371,153846
82524;59;10;"M";"SEC";"STE";"M";498,5003846;2006-07-18;1990-12-14;2006-07-14;3161,538462
82525;63;12;"M";"HGH";"RET";"M";268,7743846;2004-01-01;9999-10-01;2004-12-08;5366,711538
82526;36;4;"M";"PRS";"PVE";"M";193,0769231;1985-08-01;2013-02-01;2013-03-15;1031,340385
82527;54;10;"M";"BCR";"STE";"M";362,6615385;1974-11-30;1991-08-01;2007-05-14;2307,692308
82528;38;10;"M";"HGH";"PVE";"F";564,2146154;2010-01-01;2013-11-18;2006-11-22;4615,384615
82529;38;14;"M";"BCR";"PVE";"F";1137,846154;2004-10-01;2004-04-01;2002-10-22;6153,846154
82530;45;4;"M";"HGH";"PVE";"M";371,7590769;1972-11-04;2012-04-01;2013-04-11;4615,384615
82531;69;11;"M";"HGH";"RET";"M";241,014;1980-01-01;9999-10-01;2005-07-07;0
82532;35;0;"*noval*";"HGH";"OTH";"M";0;9999-10-01;9999-10-01;2016-08-03;4000
82533;62;5;"M";"HGH";"PVE";"F";252,3076923;1979-09-10;2012-09-01;2011-08-24;4869,227077
82534;34;6;"S";"BCR";"PVE";"M";168,1615385;1983-05-02;2010-03-01;2010-08-12;4615,384615
82535;39;11;"M";"PRS";"PVE";"M";381,7742308;1995-09-20;2007-03-09;2005-08-08;7826,449231
82536;54;11;"M";"HGH";"STE";"F";503,7939231;2003-01-01;1997-10-03;2005-09-28;1850,321077
82537;26;1;"M";"HGH";"PVE";"M";230,7692308;1991-01-30;2015-03-01;2016-05-16;399,9230769
82538;23;0;"S";"HGH";"PVE";"F";292,3076923;2009-02-08;2012-04-04;2016-09-14;3111,298462
82539;26;2;"S";"HGH";"PVE";"M";166,7692308;1991-02-09;2015-08-26;2014-10-21;2453,981923
82540;64;13;"M";"BCR";"RET";"F";229,0261538;2000-03-15;9999-10-01;2003-11-10;831,2863077
82541;54;9;"M";"HGH";"PVE";"F";320,4461538;1986-07-30;2007-12-10;2007-12-20;7011,376692
82542;48;0;"M";"HGH";"STE";"M";446,1538462;1969-05-27;2012-05-03;2016-10-19;360,2623077
82543;32;4;"M";"HGH";"PVE";"M";184,6153846;1985-07-10;2011-12-01;2012-07-09;4820,321462
82544;50;11;"M";"BCR";"STE";"F";580,6002308;1997-06-30;2004-07-12;2005-09-06;1465,375615
82545;64;8;"M";"HGH";"RET";"M";192,2353846;1982-01-01;9999-10-01;2008-09-10;4584,230769
82546;45;7;"M";"HGH";"PVE";"F";231,4846154;2013-09-23;2014-06-09;2009-09-03;6222,596846
82547;25;0;"S";"HGH";"PVE";"M";269,2307692;1992-02-10;2015-10-08;2016-10-13;194,9076923
82548;62;11;"M";"BCR";"STE";"F";493,9923077;1984-01-01;1997-05-05;2005-11-08;4615,384615
82549;67;8;"M";"HGH";"RET";"F";209,7073846;1987-12-09;9999-10-01;2009-02-27;3556,730769
82550;44;0;"M";"HGH";"SFE";"F";223,5769231;1997-01-01;2015-01-01;2016-10-17;6492,302846
82551;57;10;"M";"HGH";"PVE";"F";230,7692308;1984-01-01;2011-06-01;2007-05-21;837,3574615
82552;69;13;"M";"HGH";"RET";"M";269,2307692;1982-05-06;9999-10-01;2004-06-30;2371,153846
82553;52;2;"M";"HGH";"PVE";"M";353,8461538;2009-06-01;2002-06-01;2014-11-27;187,1888462
82554;60;11;"M";"BCR";"RET";"F";248,1794615;1989-10-01;9999-10-01;2005-10-28;1095,576077
82555;30;3;"S";"HGH";"PVE";"M";559,8;1987-11-12;2014-01-22;2014-01-29;6573,165692
82556;40;1;"M";"HGH";"PVE";"M";164,2538462;2014-01-01;2011-01-03;2016-03-24;4645,037077
82557;34;3;"M";"HGH";"PVE";"F";0;2002-09-07;2013-03-01;2013-07-12;769,2307692
82558;40;5;"M";"HGH";"STE";"F";272,4941538;2002-06-30;2013-03-13;2011-08-03;5258,532538
82559;54;8;"M";"HGH";"PVE";"F";173,4717692;2010-01-01;2014-02-01;2008-10-20;2307,692308
82560;23;0;"S";"HGH";"RET";"F";200,0215385;1994-03-19;9999-10-01;2016-10-17;959,1764615
82561;44;4;"M";"HGH";"STE";"F";178,7468462;1996-04-04;2002-04-01;2013-04-29;5258,532538
82562;51;9;"M";"BCR";"STE";"F";339,4867692;1997-09-01;1996-09-01;2008-02-08;801,6266923
82563;34;0;"*noval*";"HGH";"OTH";"M";0;9999-10-01;9999-10-01;2016-10-19;1830,769231
82564;60;12;"M";"SEC";"RET";"M";291,0015385;2008-10-02;9999-10-01;2005-06-17;4615,384615
82565;40;2;"M";"BCR";"STE";"F";273,4769231;2000-01-01;2000-01-01;2014-08-20;244,7438462
82566;67;8;"M";"BCR";"RET";"F";282,9610769;2000-05-20;9999-10-01;2008-09-09;5371,453846
82567;54;9;"M";"SEC";"STE";"F";307,6861538;1963-04-30;1989-06-21;2007-12-24;862,4782308
82568;42;11;"M";"BCR";"PVE";"M";1153,846154;2008-08-01;2015-06-01;2005-09-20;1626,386615
82569;25;2;"S";"HGH";"PVE";"F";215,3846154;1992-08-19;2015-02-01;2014-12-12;801,6266923
82570;64;11;"W";"HGH";"RET";"F";298,9709231;1988-11-20;9999-10-01;2005-08-25;5371,453846
82571;32;3;"M";"BCR";"PVE";"F";269,2307692;2004-01-09;2013-03-03;2014-01-14;2307,692308
82572;53;5;"M";"HGH";"PVE";"M";645,2069231;2005-02-01;2008-10-01;2012-06-11;4615,384615
82573;68;11;"W";"BCR";"RET";"F";297,9869231;1976-01-01;9999-10-01;2006-06-09;1817,884615
82574;66;4;"M";"HGH";"RET";"M";161,4230769;1972-01-01;9999-10-01;2013-04-26;2956,038462
82575;58;8;"M";"BCR";"STE";"F";242,3923077;1998-06-01;2008-09-03;2008-08-25;2307,692308
82576;53;4;"M";"HGH";"STE";"F";172,4175385;1988-06-01;2005-09-12;2012-12-26;3126,022692
82577;33;6;"S";"HGH";"STE";"M";630,3230769;2012-01-01;2010-09-13;2010-09-13;2307,692308
82578;64;9;"M";"PRS";"RET";"M";184,5443846;1980-05-01;9999-10-01;2007-12-29;395,1923077
82579;53;12;"M";"HGH";"PVE";"M";497,9615385;1971-09-01;2004-09-01;2004-09-04;2307,692308
82580;65;13;"M";"HGH";"RET";"F";476,9230769;1976-01-01;9999-10-01;2004-01-27;5371,540769
82581;62;4;"W";"HGH";"RET";"F";271,0230769;2010-04-01;9999-10-01;2012-08-30;5273,315923
82582;29;2;"M";"HGH";"PVE";"F";161,0281538;1988-03-29;2014-11-12;2014-11-19;1796,665308
82583;24;5;"S";"HGH";"PVE";"F";722,0122308;1993-01-28;2015-10-02;2012-06-29;1784,456385
82584;63;11;"D";"BCR";"PVE";"M";235,7461538;1961-01-01;2009-03-01;2005-07-30;3181,958538
82585;56;13;"M";"BCR";"STE";"M";479,7333077;2003-05-01;2011-12-17;2003-10-23;2307,692308
82586;69;9;"M";"BCR";"RET";"M";282,4076923;1998-01-15;9999-10-01;2007-09-07;4030,961538
82587;54;5;"D";"HGH";"STE";"F";396,5923077;2002-09-01;2002-12-01;2011-11-11;6041,012385
82588;68;9;"M";"HGH";"RET";"F";314,5722308;2007-09-03;9999-10-01;2008-03-13;5358,807692
82589;46;9;"M";"HGH";"PVE";"M";184,6153846;1971-01-20;1999-10-01;2008-02-06;813,1933077
82590;42;14;"M";"HGH";"PVE";"M";447,4753846;2003-01-01;2012-07-14;2003-04-09;4615,384615
82591;50;11;"M";"BCR";"STE";"F";262,0036154;1967-06-09;1996-09-01;2005-11-25;7692,307692
82592;57;12;"M";"BCR";"STE";"F";423,0794615;2003-01-01;1984-10-10;2005-05-11;4615,384615
82593;25;1;"S";"HGH";"PVE";"M";292,3076923;1992-10-07;2015-09-01;2016-05-30;260,6153846
82594;46;0;"M";"HGH";"STE";"M";307,6923077;2000-01-01;2000-06-01;2016-07-09;253,7692308
82595;53;11;"M";"HGH";"STE";"M";223,2053846;2006-03-31;2000-09-01;2006-01-18;1139,348769
82596;30;4;"S";"HGH";"PVE";"M";513,4694615;2014-07-01;2016-03-01;2013-02-18;4615,384615
82597;39;11;"M";"HGH";"STE";"M";746,8769231;2001-10-20;2001-09-10;2005-10-03;2307,692308
82598;32;4;"M";"HGH";"PVE";"M";214,6769231;1985-10-29;2010-12-08;2013-04-12;4057,689231
82599;49;11;"M";"HGH";"OTH";"F";166,0769231;2001-01-01;1987-08-26;2005-11-05;450,1892308
82600;43;11;"M";"HGH";"STE";"F";348,1152308;1994-08-13;2013-12-06;2005-09-13;3694,912077
82601;43;11;"M";"HGH";"STE";"F";316,6953846;1994-05-03;1994-11-07;2005-10-28;2307,692308
82602;66;4;"M";"HGH";"RET";"M";227,8698462;1980-01-01;9999-10-01;2013-02-01;395,1923077
82603;67;0;"M";"BCR";"RET";"M";0;2003-05-01;9999-10-01;2016-10-13;948,4615385
82604;51;12;"M";"BCR";"PVE";"F";1943,645;2008-01-01;2005-10-03;2005-05-24;1153,846154
82605;49;13;"S";"MAS";"PVE";"F";1215,569231;2011-11-11;2007-10-15;2004-02-19;7692,307692
82606;24;0;"S";"HGH";"PVE";"M";170,78;1993-10-19;2015-11-02;2016-10-10;2307,692308
82607;40;2;"M";"HGH";"PVE";"M";184,0615385;2013-11-01;2013-10-01;2015-06-13;3067,477308
82608;37;3;"M";"HGH";"PVE";"F";243,8461538;2010-12-01;2013-06-01;2014-01-24;473,3483846
82609;33;1;"*noval*";"BCR";"STE";"F";0;9999-10-01;2015-09-11;2015-10-12;4615,384615
82610;27;7;"S";"HGH";"STE";"F";336,3846923;1990-01-28;2009-09-17;2009-07-14;3505,688385
82611;29;2;"S";"BCR";"PVE";"M";976,9230769;1988-10-12;2014-04-01;2015-01-26;986,9978462
82612;29;2;"M";"BCR";"PVE";"F";230,8923077;9999-10-01;2015-11-18;2015-05-07;4615,384615
82613;67;11;"M";"HGH";"RET";"M";287,9184615;1970-01-01;9999-10-01;2005-07-20;5370,663462
82614;58;0;"M";"PRS";"PVE";"M";246,559;2000-10-03;2011-04-01;2016-10-18;2307,692308
82615;40;10;"M";"HGH";"PVE";"M";269,2307692;1977-11-13;2012-05-15;2007-01-17;2293,345692
82616;23;4;"S";"HGH";"PVE";"F";190,9076923;1994-11-13;2013-10-23;2012-11-22;5784,385769
82617;34;1;"M";"HGH";"PVE";"F";220,3;2016-01-01;2015-12-01;2015-12-22;2307,692308
82618;38;9;"M";"BCR";"STE";"M";512,5781538;2001-10-01;2007-12-24;2008-04-23;2307,692308
82619;23;0;"M";"HGH";"STE";"M";0;1994-05-03;2015-04-20;2016-10-10;2307,692308
82620;44;2;"M";"HGH";"PVE";"F";165;1996-06-01;2010-04-20;2014-12-02;1444,976615
82621;39;12;"M";"HGH";"STE";"M";602,8461538;1978-10-10;2003-05-05;2004-08-12;9615,384615
82622;72;4;"M";"HGH";"RET";"M";261,5384615;1980-05-01;1998-01-24;2012-11-06;363,5769231
82623;41;0;"M";"SEC";"STE";"M";0;1976-07-30;1996-09-03;2016-10-18;4615,384615
82624;49;0;"M";"HGH";"PVE";"M";0;1992-12-31;2016-03-01;2016-10-11;1840,486385
82625;63;0;"M";"HGH";"RET";"M";0;1954-11-13;9999-10-01;2016-08-18;2307,692308
82626;54;0;"M";"HGH";"STE";"F";306,5501538;2002-08-01;1989-09-14;2016-10-17;2307,692308
82627;39;8;"M";"HGH";"PVE";"F";169,6939231;1994-12-31;2012-07-13;2009-03-17;2307,692308
82628;44;3;"M";"HGH";"PVE";"F";223,0769231;2000-04-10;2016-07-01;2014-03-10;4869,227077
82629;50;14;"M";"BCR";"SFE";"F";778,0916923;2000-06-07;2012-06-01;2003-04-21;2307,692308
82630;40;4;"M";"HGH";"STE";"M";376,0256154;2012-03-03;2015-09-15;2013-01-09;5651,25
82631;64;12;"S";"HGH";"RET";"M";466,1076923;1984-05-25;9999-10-01;2004-09-07;1357,692308
82632;60;1;"*noval*";"HGH";"OTH";"F";0;9999-10-01;9999-10-01;2016-05-25;4615,384615
82633;61;0;"M";"BCR";"PVE";"F";323,0769231;2013-05-12;1999-12-31;2016-10-04;837,3574615
82634;28;9;"S";"BCR";"PVE";"M";465,0930769;1989-12-26;2014-10-01;2008-01-15;393,0769231
82635;39;2;"M";"BCR";"STE";"F";463,1705385;2007-07-01;2015-06-17;2014-07-18;815,0725385
82636;57;11;"D";"BCR";"PVE";"F";6864,915385;2009-08-01;2002-07-01;2005-08-29;4615,384615
82637;37;7;"S";"BCR";"PVE";"M";316,0692308;1980-01-08;2010-08-16;2009-07-10;1219,789923
82638;65;12;"M";"BCR";"STE";"M";436,9846154;1952-12-02;1990-09-01;2005-06-09;1202,440077
82639;55;11;"M";"BCR";"STE";"M";376,8230769;1981-12-10;1985-11-06;2005-10-06;4645,037077
82640;61;4;"D";"HGH";"PVE";"F";171,2615385;2011-06-01;2012-10-01;2012-10-15;4384,615385
82641;33;0;"S";"HGH";"PVE";"M";616,6230769;1984-10-08;2015-12-01;2016-07-05;2032,983231
82642;26;5;"S";"HGH";"PVE";"M";298,3709231;1991-09-04;2015-03-16;2012-03-19;1422,692308
82643;43;10;"M";"BCR";"PVE";"M";538,4615385;2005-01-01;2007-05-01;2007-05-23;1012,105077
82644;39;9;"M";"HGH";"PVE";"M";411,0441538;2012-09-01;2007-07-25;2007-08-03;8884,615385
82645;66;7;"W";"HGH";"RET";"F";326,087;2002-03-01;9999-10-01;2009-10-21;5358,807692
82646;22;0;"S";"HGH";"PVE";"M";361,5384615;1995-09-06;2016-02-01;2016-10-18;348,3776923
82647;58;8;"M";"BCR";"PVE";"M";307,6923077;1994-01-01;9999-10-01;2008-09-24;468,3923077
82648;40;6;"S";"BCR";"PVE";"F";2711,907692;1983-05-07;2012-06-01;2010-07-29;320,6506923
82649;36;10;"S";"HGH";"STE";"M";395,9746923;1982-05-30;2010-07-14;2007-06-16;5949,903769
82650;32;5;"S";"HGH";"PVE";"M";179,1538462;2013-01-11;2016-03-03;2011-10-20;1045,010692
82651;46;11;"M";"SEC";"STE";"M";188,1846154;1971-05-19;1987-10-07;2005-09-06;4487,281077
82652;33;0;"M";"HGH";"OTH";"F";177,3538462;2000-01-01;2015-07-01;2016-10-18;3242,761692
82653;34;0;"M";"HGH";"PVE";"M";193,2153846;1983-05-23;2014-11-19;2016-10-14;790,3846154
82654;39;11;"M";"BCR";"STE";"F";414,0461538;2007-03-15;2005-08-08;2005-08-26;2307,692308
82655;60;4;"S";"HGH";"RET";"F";177,3846154;1957-01-07;9999-10-01;2012-12-14;479,5882308
