Cocunut;AGE;YEARS_WITH_BANK;MARTIAL_STATUS;EDUCATION;EMPLOYMENT;GENDER;CUST_INCOME;CURRENT_ADDRESS_DATE;CURRENT_JOB_DATE;CURRENT_WITH_BANK_DATE;CURRENT_BALANCE_EUR;MORTGAGE_PRED;MORTGAGE_PROB
82251;57;2;M;BCR;STE;F;304,3656923;1980-10-10;1987-06-22;2015-01-24;1507,243462;N;0.99988985
82252;47;12;M;BCR;STE;F;1337,515385;2014-09-29;2010-01-01;2005-02-07;7692,307692;N;0.92306286
82253;46;13;M;HGH;PVE;F;319,202;2000-01-18;1992-06-01;2004-04-30;986,9230769;N;0.99963045
82254;59;1;M;HGH;RET;M;253,8461538;1970-08-01;2001-04-22;2016-02-03;422,5535385;N;0.9999374
82255;55;10;M;HGH;OTH;F;132,2076923;1987-01-01;1985-02-01;2006-12-11;1153,846154;N;0.9995939
82256;54;11;M;HGH;PVE;F;397,5615385;1987-06-17;2010-02-01;2005-09-15;803,5316154;N;0.9996131
82257;57;12;M;HGH;PVE;M;380,8942308;1998-11-27;1981-02-16;2004-10-19;4615,384615;N;0.9944031
82258;42;0;M;HGH;PVE;M;177,8655385;1975-11-06;2004-01-20;2016-10-07;2307,692308;N;0.99981743
82259;64;8;W;HGH;RET;F;240,0211538;1982-08-31;9999-10-01;2008-09-16;3161,538462;N;0.9992393
82260;37;6;M;HGH;STE;M;309,9538462;1980-11-12;2002-01-03;2011-02-01;6397,881308;N;0.98816967
82261;51;5;M;HGH;PVE;F;310,2692308;1993-01-01;2012-09-12;2011-09-30;2307,692308;N;0.99985826
82262;57;14;M;HGH;RET;F;244,8656923;1997-08-10;9999-10-01;2002-11-20;1176,729923;N;0.9996872
82263;33;4;S;HGH;PVE;M;175;1984-12-16;2016-01-26;2012-10-29;2307,692308;N;0.99996626
82264;58;15;W;BCR;STE;F;1093,076923;1993-12-16;2005-09-20;2002-01-18;4615,384615;N;0.9965772
82265;30;4;S;HGH;PVE;M;283,8358462;1987-04-14;2013-04-07;2013-04-29;2307,692308;N;0.99987113
82266;46;0;M;HGH;PVE;F;218,4615385;2014-05-01;2014-09-01;2016-10-19;0;N;0.99991786
82267;48;7;M;BCR;PVE;F;346,1538462;2000-01-01;2009-10-15;2009-11-02;2307,692308;N;0.9986694
82268;46;2;M;HGH;PVE;M;173,3266154;1971-10-26;2012-07-11;2014-12-30;2260,865231;N;0.99993515
82269;31;9;*noval*;OTH;OTH;M;0;9999-10-01;9999-10-01;2007-09-24;2307,692308;N;0.99958473
82270;37;4;M;BCR;STE;F;452,7073846;2004-01-01;2013-10-07;2012-12-25;4615,384615;N;0.9996698
82271;32;8;M;HGH;STE;M;493,4402308;2001-05-01;2008-10-01;2008-09-30;4615,384615;N;0.9972579
82272;22;1;S;HGH;PVE;M;192,7692308;1997-06-01;2015-08-15;2015-07-17;3496,924077;N;0.99951434
82273;35;10;S;HGH;STE;F;315,9113077;1982-05-06;2007-04-25;2007-05-08;4995,605923;N;0.99822277
82274;50;11;D;HGH;PVE;F;284,6153846;1978-01-01;2015-07-01;2005-08-15;2307,692308;N;0.99988115
82275;34;11;M;BCR;PVE;M;617,2992308;2007-01-01;2011-03-14;2006-04-10;2307,692308;N;0.9992574
82276;43;3;M;HGH;PVE;F;222,2;2000-01-01;2011-09-08;2014-01-29;6511,816077;N;0.9986945
82277;62;6;M;HGH;RET;M;212,6975385;1955-05-13;9999-10-01;2010-08-04;3477,692308;N;0.9996618
82278;35;10;M;HGH;OTH;F;0;9999-10-01;9999-10-01;2007-02-02;2307,692308;N;0.99995685
82279;31;5;M;PRS;PVE;M;229,5153846;1986-09-10;2011-05-01;2011-10-14;6047,312462;N;0.99880314
82280;69;3;S;BCR;RET;F;325,7999231;1950-01-01;9999-10-01;2013-12-19;1185,576923;N;0.9998889
82281;48;10;M;HGH;PVE;M;384,7983846;2006-08-08;2007-01-15;2006-12-07;4615,384615;N;0.9904806
82282;31;6;M;BCR;STE;F;288,6809231;2012-06-10;2014-04-10;2010-12-01;2307,692308;N;0.99986625
82283;54;14;M;HGH;STE;M;775,1764615;1963-03-24;1983-07-01;2003-02-13;0;N;0.9999341
82284;34;9;S;BCR;PVE;F;574,6153846;1991-08-01;2008-10-01;2007-10-18;7692,307692;N;0.9839182
82285;40;12;M;BCR;STE;F;363,1541538;2005-06-15;2005-06-15;2005-07-05;1424,707769;N;0.9976882
82286;38;1;M;HGH;PVE;F;434,2507692;2013-01-01;2016-04-01;2015-11-16;2307,692308;N;0.99987364
82287;30;2;M;HGH;PVE;M;202,7538462;1987-06-25;2010-04-01;2015-06-12;6494,287692;N;0.99674183
82288;55;10;M;MAS;PVE;M;695,7988462;2000-08-01;2004-02-01;2006-11-20;11538,46154;N;0.5554133
82289;33;9;S;BCR;STE;F;325,6153846;2012-03-01;2008-11-24;2008-02-06;2307,692308;N;0.9993413
82290;27;2;M;HGH;PVE;F;165,1743077;2009-01-01;2016-02-01;2015-03-24;609,895;N;0.999962
82291;27;8;M;HGH;PVE;F;259,9615385;2012-08-11;2011-10-07;2008-11-28;2774,233769;N;0.99965453
82292;65;13;M;HGH;RET;M;218,6811538;1980-06-01;9999-10-01;2003-10-21;2371,153846;N;0.9997235
82293;69;9;M;HGH;RET;M;205,9676923;2005-06-01;9999-10-01;2007-10-25;1817,884615;N;0.9991578
82294;32;2;M;HGH;PVE;F;588,9692308;2009-01-01;2014-12-01;2014-12-05;5433,816923;N;0.99882704
82295;70;11;M;HGH;RET;M;312,3413077;2012-05-23;9999-10-01;2005-08-23;158,0769231;N;0.9993236
82296;58;1;M;HGH;PVE;M;436,569;1959-06-17;1999-10-01;2015-12-28;2307,692308;N;0.9999057
82297;68;13;W;BCR;RET;F;339,1976154;1992-05-01;9999-10-01;2004-04-15;4110;N;0.9975884
82298;44;4;M;HGH;PVE;F;192,0134615;2003-07-25;1997-10-08;2013-06-14;5433,816923;N;0.990855
82299;33;10;M;HGH;PVE;M;344,9333077;2011-06-01;2007-12-16;2006-10-26;7692,307692;N;0.97417057
82300;35;4;M;HGH;PVE;F;208,5461538;2000-01-01;2011-05-16;2013-05-30;1422,692308;N;0.9999404
82301;63;1;M;HGH;RET;M;260;1954-07-07;2000-10-06;2015-07-20;126,7137692;N;0.99988806
82302;47;11;M;BCR;STE;M;1029,126154;2000-01-01;2004-05-06;2005-09-12;4615,384615;N;0.98940957
82303;45;5;M;HGH;PVE;F;185,4230769;2002-08-19;9999-10-01;2012-04-20;4615,384615;N;0.997384
82304;52;0;M;HGH;STE;M;0;2012-08-16;2004-05-08;2016-09-16;4615,384615;N;0.7165734
82305;44;14;M;HGH;PVE;M;736,1615385;2013-02-01;2010-01-18;2002-08-21;4347,115385;N;0.99679285
82306;36;11;M;BCR;STE;F;371,1923077;2009-09-01;2011-09-01;2005-10-27;2307,692308;N;0.9996698
82307;48;9;M;BCR;STE;F;265,3846154;1983-06-05;2000-09-01;2007-12-11;3943,899385;N;0.99870646
82308;34;3;M;BCR;STE;M;0;1983-08-24;2010-06-01;2014-02-06;7692,307692;N;0.67133045
82309;37;1;S;SEC;PVE;M;170,1561538;2002-01-01;2010-05-01;2015-09-15;3172,647923;N;0.99988127
82310;46;4;M;HGH;PVE;F;242,0076923;1988-01-01;2011-12-01;2012-12-19;5433,816923;N;0.99914575
82311;67;6;M;HGH;RET;M;316,9493846;1992-01-01;9999-10-01;2010-09-21;1628,192308;N;0.9997812
82312;53;13;M;HGH;STE;M;382,8770769;1998-11-02;1984-01-13;2004-06-25;9230,769231;N;0.9534314
82313;54;15;M;BCR;STE;M;967,6076923;2005-04-25;1994-11-06;2001-12-26;7692,307692;N;0.98001766
82314;54;4;S;HGH;PVE;M;230,7692308;1963-03-28;2012-07-01;2013-06-12;3943,899385;N;0.99952424
82315;63;0;M;HGH;OTH;M;0;9999-10-01;9999-10-01;2016-10-19;7692,307692;Y;0.9989743
82316;57;11;D;HGH;STE;F;260,2039231;1985-10-15;1986-05-04;2005-08-25;4820,321462;N;0.9969914
82317;64;11;M;BCR;STE;F;408,7942308;1986-10-01;2003-01-15;2005-08-11;1372,526615;N;0.9997497
82318;53;11;M;HGH;STE;F;192,3076923;2003-10-01;2015-10-02;2006-04-14;2307,692308;N;0.99993074
82319;38;12;M;HGH;STE;M;442,3797692;2007-10-01;2011-09-05;2005-01-25;2692,307692;N;0.9994838
82320;44;12;M;HGH;PVE;M;374,9461538;2004-10-11;2006-01-01;2005-07-01;4615,384615;N;0.9917732
82321;45;10;W;HGH;PVE;F;313,9125385;1996-01-19;2008-01-01;2006-10-11;1778,365385;N;0.99803346
82322;42;11;M;BCR;PVE;M;484,6153846;1983-11-01;2014-06-09;2006-04-06;1509,930308;N;0.9997286
82323;63;1;M;HGH;RET;F;190,9015385;1980-06-01;9999-10-01;2015-11-27;403,4551538;N;0.9999106
82324;43;10;M;HGH;SFE;M;184,6153846;2009-01-01;2006-09-08;2006-09-06;4615,384615;N;0.9949863
82325;51;12;M;HGH;STE;M;446,4760769;2014-07-24;2007-03-01;2005-06-21;813,1933077;N;0.99954385
82326;41;4;M;BCR;STE;F;297,4980769;2005-07-25;2004-01-10;2012-11-15;240,488;N;0.99948394
82327;67;14;W;HGH;RET;F;606,6293846;1970-05-01;9999-10-01;2003-05-10;4805,538462;N;0.99905354
82328;37;12;M;HGH;STE;F;257,1230769;1980-04-07;2000-05-01;2004-07-24;4615,384615;N;0.998855
82329;61;5;M;BCR;STE;F;308,8415385;1996-09-01;2003-04-25;2012-05-24;7692,307692;N;0.9834843
82330;46;2;M;BCR;PVE;M;705,641;1980-11-30;2014-12-18;2014-09-26;4615,384615;N;0.9996389
82331;72;2;M;HGH;RET;M;302,7326154;2012-07-01;9999-10-01;2014-12-05;1185,576923;N;0.99980515
82332;62;12;M;HGH;RET;F;232,8929231;1982-10-03;2005-02-01;2005-02-17;2307,692308;N;0.9997167
82333;68;0;M;HGH;RET;F;205,1995385;2013-03-12;9999-10-01;2016-10-19;3833,365385;N;0.9932963
82334;40;12;M;BCR;SFE;M;192,3076923;2000-07-01;2012-08-03;2004-09-06;2307,692308;N;0.9998128
82335;66;12;D;BCR;RET;F;329,0704615;1977-10-15;9999-10-01;2005-03-08;999,1421538;N;0.99986005
82336;25;2;S;HGH;PVE;F;271,1251538;1992-04-11;2012-02-01;2014-08-25;4615,384615;N;0.99937564
82337;48;12;M;BCR;STE;F;435,2307692;1988-01-01;1997-06-25;2005-03-25;2307,692308;N;0.9995053
82338;38;4;D;HGH;PVE;F;238,5282308;1989-04-04;2014-03-03;2012-09-17;2307,692308;N;0.99995434
82339;55;12;M;BCR;PVE;M;798,5017692;1985-07-15;2007-11-01;2004-10-13;2366,339615;N;0.9991959
82340;68;10;M;BCR;RET;M;280,9176154;1995-01-01;9999-10-01;2007-03-13;1185,576923;N;0.9996817
82341;42;9;S;HGH;STE;M;347,3230769;1975-12-10;2012-09-03;2007-08-15;711,3461538;N;0.9996743
82342;39;1;M;BCR;STE;M;638,4615385;2006-04-01;2006-04-03;2016-04-05;372,8461538;N;0.9998907
82343;57;10;M;HGH;STE;F;474,6846154;2013-09-01;2005-11-01;2006-09-06;8764,220923;N;0.9585391
82344;70;12;M;HGH;RET;M;207,7507692;2002-05-01;9999-10-01;2005-06-27;1383,173077;N;0.9995147
82345;66;10;M;HGH;RET;M;257,6436923;1951-01-02;9999-10-01;2006-12-14;2371,153846;N;0.9998529
82346;34;3;M;BCR;STE;F;327,7337692;2007-01-01;2014-08-11;2013-11-13;1511,580846;N;0.9999577
82347;52;13;M;HGH;STE;M;199,6230769;1965-09-25;1990-06-01;2003-11-10;5433,816923;N;0.99889946
82348;52;4;M;BCR;PVE;F;330,7692308;1987-01-01;2010-01-08;2013-06-25;2307,692308;N;0.99985015
82349;41;4;M;HGH;PVE;F;178,8769231;1976-02-09;2013-04-24;2012-09-20;2124,965615;N;0.99990475
82350;56;11;M;BCR;STE;F;383,3647692;1989-11-18;1991-04-01;2005-10-15;4615,384615;N;0.9979085
82351;42;12;M;HGH;STE;M;392,7076923;1975-11-14;2001-01-03;2004-10-18;446,1538462;N;0.9997409
82352;48;6;M;HGH;PVE;M;208,3130769;1969-11-22;2012-01-16;2011-03-01;4995,605923;N;0.9994935
82353;40;8;M;HGH;STE;M;238,0307692;1977-09-08;2005-11-01;2009-06-03;2887,844769;N;0.9991652
82354;44;0;M;HGH;PVE;F;253,7923077;1992-01-01;2005-12-01;2016-10-17;400,8133846;N;0.9999666
82355;69;12;M;HGH;RET;F;891,3128462;1965-01-01;9999-10-01;2004-10-15;790,3846154;N;0.9999094
82356;41;10;M;HGH;STE;M;270,1967692;1976-02-01;2010-08-17;2006-07-07;6076,923077;N;0.9967998
82357;61;9;M;BCR;PVE;M;560,8384615;2007-06-10;2012-02-06;2007-10-01;2661,538462;N;0.9992593
82358;52;11;M;HGH;OTH;M;302,8944615;1998-05-27;1985-09-24;2005-09-16;1538,461538;N;0.999212
82359;40;6;S;PRS;PVE;M;276,7615385;1977-06-22;2011-04-01;2010-07-29;7011,376692;N;0.9959895
82360;48;3;M;HGH;PVE;F;184,6230769;1969-02-22;2014-01-01;2014-03-07;4907,963692;N;0.99897075
82361;22;1;S;HGH;PVE;M;224,9461538;1995-05-24;2014-09-11;2016-04-20;2307,692308;N;0.9998197
82362;41;10;S;HGH;STE;F;144,0513077;1976-06-26;2005-09-01;2007-03-20;4615,384615;N;0.9987286
82363;32;7;S;HGH;STE;M;450,9411538;1985-12-19;2012-01-12;2009-09-07;7692,307692;N;0.99334174
82364;51;10;D;BCR;STE;F;401,7769231;1995-01-01;1995-02-01;2006-11-29;6836,092308;N;0.9769995
82365;30;1;*noval*;HGH;PVE;F;0;9999-10-01;2016-02-01;2016-02-05;4615,384615;Y;0.97951686
82366;33;9;D;HGH;PVE;F;599,9071538;2007-01-01;9999-10-01;2008-02-28;1738,846154;N;0.997138
82367;23;1;S;HGH;PVE;M;307,6923077;1994-05-04;2013-01-01;2016-01-25;1507,243462;N;0.99989676
82368;47;0;M;HGH;OTH;F;168,8848462;9999-10-01;9999-10-01;2016-10-17;384,6153846;N;0.9999728
82369;31;12;M;HGH;PVE;M;346,89;1986-05-29;2015-06-01;2005-04-04;1202,440077;N;0.9997222
82370;67;4;W;HGH;RET;F;167,4176923;1967-01-01;9999-10-01;2013-04-02;4663,269231;N;0.99663144
82371;34;1;M;HGH;STE;M;400;1983-03-10;2012-12-01;2015-12-02;166,3053846;N;0.99986565
82372;48;5;M;BCR;PVE;M;469,6230769;1969-04-09;2015-08-01;2012-04-02;3851,844462;N;0.9998838
82373;48;1;M;HGH;PVE;F;176,4920769;1993-01-01;2015-09-15;2016-03-25;1361,412538;N;0.99999094
82374;37;9;M;BCR;STE;M;484,2862308;1980-05-07;2011-02-01;2007-09-18;1538,461538;N;0.9995345
82375;55;11;M;HGH;STE;F;169,7115385;2007-09-01;2006-01-16;2005-12-07;2278,697385;N;0.99932015
82376;60;12;M;BCR;STE;F;580,0769231;1991-03-09;2008-04-15;2004-10-20;601,2200769;N;0.9995857
82377;44;8;*noval*;HGH;PVE;F;0;9999-10-01;2014-08-18;2008-08-02;1580,769231;N;0.9999914
82378;49;11;M;MAS;STE;F;354,9307692;1968-05-10;2004-11-22;2005-08-04;2307,692308;N;0.99977475
82379;66;10;M;HGH;RET;M;209,9191538;1955-02-01;9999-10-01;2006-10-27;2371,153846;N;0.9998264
82380;34;2;M;HGH;PVE;F;203,5230769;2015-04-14;2015-07-01;2014-09-30;2307,692308;N;0.9996871
82381;58;2;M;HGH;RET;M;179,3384615;1959-10-11;9999-10-01;2015-05-26;4625,765769;N;0.99780005
82382;42;9;M;HGH;PVE;M;479;1975-03-05;2007-08-27;2007-08-27;4615,384615;N;0.9975338
82383;43;11;M;BCR;STE;M;359,8384615;2008-01-01;2007-04-01;2005-12-09;2307,692308;N;0.997572
82384;61;15;M;BCR;STE;F;665,1692308;2012-01-01;2004-07-05;2002-02-01;4615,384615;N;0.9925424
82385;55;12;M;HGH;STE;F;377,4340769;1988-12-31;1996-06-01;2005-04-18;5258,532538;N;0.9979341
82386;52;4;M;HGH;STE;F;292,3307692;1994-01-01;1989-09-25;2012-08-16;5384,615385;N;0.99677086
82387;29;0;M;HGH;PVE;F;300;2006-01-01;2011-08-01;2016-10-15;164,7762308;N;0.9999354
82388;39;9;M;HGH;PVE;M;433,4063077;2005-03-01;2008-09-24;2008-01-15;3349,429923;N;0.9973103
82389;64;2;M;HGH;RET;M;187,3190769;1975-05-08;9999-10-01;2014-12-25;1580,769231;N;0.9997671
82390;34;12;M;PRS;PVE;M;468,4793077;1983-07-08;2005-05-23;2005-05-23;7692,307692;N;0.99329466
82391;53;9;M;HGH;STE;F;608,7407692;1985-11-28;2004-07-01;2007-11-15;2307,692308;N;0.9993351
82392;63;12;S;BCR;RET;M;241,5;1954-01-07;9999-10-01;2004-10-06;5366,711538;N;0.9991722
82393;61;2;M;HGH;PVE;F;198,9991538;2001-01-01;2014-10-02;2015-02-23;2307,692308;N;0.99977475
82394;30;1;S;HGH;PVE;F;200;1987-12-06;2015-03-28;2015-12-08;177,0807692;N;0.9999428
82395;67;9;M;HGH;RET;F;208,3866923;1983-10-01;9999-10-01;2007-11-23;476,1515385;N;0.999828
82396;60;3;M;HGH;RET;M;280,9085385;2002-05-01;9999-10-01;2013-11-20;2307,692308;N;0.9997204
82397;38;0;W;HGH;RET;F;238,4676923;2016-01-01;9999-10-01;2016-08-11;4615,384615;N;0.98901284
82398;44;9;M;HGH;PVE;M;219,2792308;1973-07-15;2007-10-01;2007-11-08;3425,778231;N;0.9996215
82399;40;8;M;HGH;PVE;F;273,2230769;2000-01-01;2009-02-14;2009-03-09;729,2434615;N;0.99915886
82400;51;15;D;HGH;PVE;F;1671,969231;2015-07-24;2006-03-20;2001-11-17;7692,307692;N;0.96377665
82401;34;1;S;HGH;PVE;M;307,6923077;2010-08-08;2014-12-09;2015-12-24;4615,384615;N;0.999356
82402;60;7;W;HGH;STE;F;274,391;2003-12-01;2007-11-12;2009-07-27;8439,944769;N;0.8469311
82403;34;12;M;HGH;PVE;M;307,6923077;1983-04-26;2016-04-15;2004-09-08;7982,884615;N;0.9884133
82404;32;8;M;BCR;OTH;M;2346,221462;1985-09-03;2008-08-11;2008-08-06;18121,03669;Y;0.9001971
82405;51;0;M;BCR;PVE;F;176,4307692;1998-06-01;2006-06-01;2016-10-18;723,8523077;N;0.99997306
82406;33;0;M;HGH;PVE;M;199,3923077;1984-03-28;2014-10-15;2016-10-19;2307,692308;N;0.9998803
82407;71;5;M;BCR;RET;M;244,4392308;1976-05-01;9999-10-01;2012-06-13;2450,192308;N;0.9994203
82408;33;8;S;BCR;STE;F;407,3923077;2012-09-20;2011-01-24;2008-12-11;438,2110769;N;0.99978894
82409;54;1;M;HGH;PVE;M;192,3076923;2008-06-01;2012-06-01;2015-10-05;2307,692308;N;0.9998635
82410;68;5;M;HGH;RET;M;371,7356923;2007-11-02;9999-10-01;2012-05-23;745,7383846;N;0.99961215
82411;41;4;M;HGH;STE;M;173,0692308;2000-11-16;2004-04-01;2013-03-26;2278,697385;N;0.9995584
82412;51;3;D;HGH;STE;F;192,3076923;2000-06-01;2010-02-16;2014-05-20;2719,956;N;0.9998481
82413;24;4;M;BCR;OTH;F;316,7307692;9999-10-01;9999-10-01;2013-06-25;1794,973077;N;0.99914217
82414;27;1;M;HGH;PVE;F;197,6538462;2010-01-01;2016-04-15;2016-04-18;4294,468231;N;0.9993724
82415;26;0;S;HGH;PVE;F;192,3076923;2016-01-01;2015-08-10;2016-10-13;2307,692308;N;0.9979438
82416;33;4;S;HGH;PVE;M;242,0153846;1984-08-01;2008-05-01;2012-12-24;402,2436923;N;0.9993856
82417;66;12;M;HGH;RET;M;213,9965385;1951-09-23;9999-10-01;2004-09-17;1343,653846;N;0.99991155
82418;67;2;M;HGH;RET;M;166,6853077;2000-01-01;9999-10-01;2015-05-12;2094,519231;N;0.9994974
82419;58;15;M;HGH;PVE;F;945,7546154;1996-06-01;2001-12-10;2001-12-20;1923,076923;N;0.9993142
82420;71;2;W;HGH;RET;F;145,2553846;1969-01-01;9999-10-01;2014-07-18;237,1153846;N;0.9998511
82421;46;14;M;HGH;STE;F;346,1272308;2000-10-01;1995-02-01;2002-12-10;7624,872154;N;0.9878731
82422;57;0;W;HGH;RET;F;307,6923077;1982-01-01;2002-01-05;2016-10-18;412,7130769;N;0.9999591
82423;37;3;M;HGH;PVE;M;212,8205385;2016-02-01;2015-05-11;2013-10-18;2307,692308;N;0.99953604
82424;39;10;M;HGH;PVE;F;339,9244615;2012-09-01;2006-11-08;2006-11-22;1884,054385;N;0.99873084
82425;62;12;M;HGH;STE;M;420,0446923;1980-01-01;1987-04-24;2005-07-04;5351,918538;N;0.9975515
82426;40;4;M;HGH;PVE;M;162,3284615;1991-06-10;2014-06-24;2013-02-08;3505,688385;N;0.99995434
82427;47;2;M;HGH;PVE;M;276,9230769;2006-01-01;2006-04-01;2014-09-03;303,5330769;N;0.99987066
82428;43;10;M;BCR;PVE;F;466,7910769;2015-01-01;2006-10-01;2006-10-06;2692,307692;N;0.9990043
82429;63;11;S;HGH;RET;F;253,4461538;1968-01-01;9999-10-01;2006-05-15;3951,923077;N;0.9994091
82430;58;12;D;BCR;STE;F;629,9869231;2001-05-10;1995-06-28;2005-02-02;3076,923077;N;0.997317
82431;46;13;M;HGH;PVE;F;1033,846154;1994-10-29;2004-05-01;2004-05-20;4615,384615;N;0.9953849
82432;45;11;M;HGH;PVE;F;412,9944615;2000-01-01;2002-03-16;2005-10-19;2307,692308;N;0.9955219
82433;61;4;M;HGH;PVE;F;317,6923077;2014-07-02;2004-01-01;2013-02-14;7931,619923;N;0.8874578
82434;67;5;M;HGH;RET;M;225,9723077;1980-01-01;9999-10-01;2011-10-19;869,4230769;N;0.9998697
82435;36;11;M;PRS;STE;M;485,5127692;1990-05-30;2004-06-02;2005-11-29;7712,514462;N;0.98691446
82436;53;10;M;BCR;PVE;M;215,3846154;2008-01-01;2015-02-23;2006-10-19;521,0573846;N;0.9999156
82437;55;11;M;HGH;PVE;F;345,2066923;1984-09-07;2008-11-01;2005-07-08;2307,692308;N;0.9996686
82438;37;6;M;BCR;PVE;F;232,0153846;2003-08-29;2006-10-01;2011-01-17;6836,092308;N;0.97947294
82439;26;3;S;HGH;PVE;M;268,9769231;1991-12-31;2015-10-01;2013-07-15;2307,692308;N;0.99991274
82440;57;0;M;HGH;PVE;M;188,2123077;1960-11-23;2016-06-01;2016-09-12;4615,384615;N;0.98072815
82441;68;3;M;BCR;RET;M;234,0210769;1949-12-09;9999-10-01;2013-07-08;3319,615385;N;0.99925774
82442;28;4;S;BCR;PVE;F;338,4615385;1992-01-01;2016-02-15;2013-06-03;2307,692308;N;0.9998934
82443;64;12;S;HGH;RET;F;274,1664615;1953-03-01;9999-10-01;2005-06-08;4016,736615;N;0.9996094
82444;30;2;S;HGH;PVE;M;338,4846154;1987-08-22;2011-07-08;2015-05-08;2307,692308;N;0.99989927
82445;39;13;S;HGH;PVE;F;273,7107692;1978-04-18;2010-06-01;2003-09-25;2307,692308;N;0.9997844
82446;44;11;S;BCR;PVE;F;491,4638462;2008-05-01;2003-06-01;2005-07-12;2307,692308;N;0.995456
82447;59;5;*noval*;OTH;OTH;F;0;9999-10-01;9999-10-01;2012-04-02;4615,384615;N;0.785959
82448;27;2;M;HGH;PVE;F;213,2230769;2008-01-01;2010-08-01;2014-10-14;1902,368385;N;0.9999113
82449;70;8;M;HGH;RET;F;301,28;1982-10-10;9999-10-01;2008-12-26;2371,153846;N;0.9996282
82450;56;5;M;HGH;RET;F;158,7432308;1980-01-01;2004-11-25;2011-07-12;4615,384615;N;0.9987231
82451;57;9;W;BCR;PVE;F;411,678;2001-04-01;2007-06-01;2007-07-09;2307,692308;N;0.99777824
82452;44;9;*noval*;HGH;OTH;M;0;9999-10-01;9999-10-01;2008-01-29;2307,692308;N;0.99991846
82453;31;5;S;BCR;PVE;M;851,223;2009-01-01;2011-08-27;2011-08-31;7692,307692;N;0.97987807
82454;36;2;M;HGH;PVE;F;210,9910769;2000-09-01;2014-08-14;2014-09-09;4820,321462;N;0.9998623
82455;38;10;M;BCR;PVE;F;380,2307692;2006-05-20;2009-01-14;2006-08-10;6923,076923;N;0.98067343
82456;42;0;S;HGH;RET;M;346,1538462;1975-09-07;2002-01-05;2016-10-18;419,8438462;N;0.9999298
82457;60;9;M;BCR;STE;M;752,0846154;1957-07-17;2016-02-01;2007-10-02;1831,722231;N;0.99993825
82458;53;11;M;HGH;STE;M;184,6153846;1964-01-27;1987-11-01;2006-03-10;324,7669231;N;0.99982554
82459;26;1;*noval*;HGH;OTH;M;0;9999-10-01;2016-04-01;2016-04-01;2307,692308;Y;0.54015744
82460;66;9;W;HGH;RET;F;216,6777692;1979-01-01;9999-10-01;2007-07-27;1580,769231;N;0.9997609
82461;38;8;*noval*;HGH;OTH;F;0;9999-10-01;9999-10-01;2008-09-16;4615,384615;N;0.9857099
82462;48;3;M;HGH;PVE;F;223,0769231;2007-10-10;2015-07-25;2014-02-19;2307,692308;N;0.99997544
82463;44;11;*noval*;HGH;OTH;M;0;9999-10-01;9999-10-01;2005-08-22;2307,692308;N;0.9999374
82464;64;0;M;HGH;RET;F;728,6723077;2006-01-01;9999-10-01;2016-10-19;7692,307692;N;0.98545676
82465;40;13;M;BCR;OTH;F;346,1538462;9999-10-01;9999-10-01;2003-07-17;372,2261538;N;0.9995925
82466;71;1;M;HGH;RET;M;223,6593846;1946-10-23;9999-10-01;2016-04-19;1896,923077;N;0.9996426
82467;43;4;M;HGH;PVE;F;222,2153846;2012-02-01;2015-10-01;2012-07-16;1278,902692;N;0.9999654
82468;70;3;M;HGH;RET;M;223,0769231;1947-11-06;1999-02-15;2013-11-28;3635,769231;N;0.99886215
82469;68;11;M;HGH;RET;F;189,3446154;1971-03-19;9999-10-01;2005-08-08;3936,115385;N;0.9990809
82470;29;2;M;HGH;PVE;M;230,7692308;2008-02-07;2010-07-11;2014-10-04;253,7692308;N;0.99991596
82471;68;11;M;HGH;RET;M;211,1476923;2008-11-01;9999-10-01;2005-12-02;2963,942308;N;0.9969079
82472;71;9;W;HGH;RET;F;167,5788462;1946-06-25;9999-10-01;2007-07-16;1106,538462;N;0.99987316
82473;51;11;M;HGH;STE;M;435,4546923;2000-02-04;1988-01-04;2005-07-19;474,2307692;N;0.9994911
82474;47;11;M;HGH;STE;F;238,0923077;1990-07-01;1998-09-07;2006-01-27;4615,384615;N;0.99725133
82475;48;0;M;HGH;RET;M;311,5602308;1969-03-02;9999-10-01;2016-10-18;2307,692308;N;0.99981946
82476;33;1;M;HGH;PVE;M;246,1538462;1990-03-01;2007-06-01;2016-05-30;1630,145077;N;0.99993443
82477;46;11;M;HGH;PVE;F;393,5275385;2015-01-01;2011-09-16;2005-09-13;6672,392077;N;0.9918968
82478;33;10;M;HGH;PVE;M;297,3786923;1984-08-29;2014-12-01;2007-02-01;6041,012385;N;0.9976661
82479;28;3;S;BCR;PVE;M;0;9999-10-01;2013-08-01;2013-07-23;2457,307923;N;0.9983759
82480;60;0;M;HGH;RET;M;0;1957-04-01;9999-10-01;2016-10-11;2307,692308;N;0.9975715
82481;36;3;S;HGH;STE;F;204,5663846;1996-09-26;2007-09-03;2013-09-25;4382,110462;N;0.9996326
82482;44;4;M;BCR;STE;F;366,8896154;1999-10-03;2006-09-01;2012-09-25;9482,887077;N;0.96760744
82483;62;1;M;HGH;STE;M;405,2886923;1987-11-16;1995-12-01;2016-04-12;258,2130769;N;0.9999132
82484;41;6;M;HGH;OTH;F;200;9999-10-01;9999-10-01;2010-09-03;305,6723077;N;0.99754214
